2091500,2091500,2000.12.07,1400,9,1001,Mixed,"Contentnea Creek at Hookerton, NC",albe,2000.03.01,0.004
2091500,2091500,2001.01.24,1430,9,1001,Mixed,"Contentnea Creek at Hookerton, NC",albe,2000.03.01,0.004
2091500,2091500,2001.02.21,1400,9,1001,Mixed,"Contentnea Creek at Hookerton, NC",albe,2000.03.01,0.2
2143500,2143500,1996.02.07,1300,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.005
2143500,2143500,1996.02.13,1215,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.005
2143500,2143500,1996.02.21,1100,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.006
2143500,2143500,1996.02.26,1115,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.005
2143500,2143500,1996.03.13,830,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.006
2143500,2143500,1996.03.20,1230,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.008
2143500,2143500,1996.03.26,1100,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.007
2143500,2143500,1996.04.09,1230,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.008
2143500,2143500,1996.04.09,1330,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.008
2143500,2143500,1996.05.13,1330,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.013
2143500,2143500,1996.05.13,1430,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.013
2143500,2143500,1996.06.17,1200,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.033
2143500,2143500,1996.06.17,1300,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.033
2143500,2143500,1996.07.22,1330,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.007
2143500,2143500,1996.07.22,1430,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.007
2143500,2143500,1996.08.28,1015,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.0088
2143500,2143500,1996.08.28,1115,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.0088
2143500,2143500,1996.09.23,1245,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.0042
2143500,2143500,1996.09.23,1345,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.0042
2143500,2143500,1996.10.28,1415,9,1001,Mixed,"Indian Creek near Laboratory, NC",sant,1996.01.01,0.0035
2169570,2169570,1996.02.05,1315,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.06
2169570,2169570,1996.02.12,1030,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.05
2169570,2169570,1996.02.22,1030,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.026
2169570,2169570,1996.02.27,1315,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.026
2169570,2169570,1996.03.06,1345,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.1
2169570,2169570,1996.03.07,1315,9,1003,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.58
2169570,2169570,1996.03.11,1245,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.28
2169570,2169570,1996.03.19,1545,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.19
2169570,2169570,1996.03.25,845,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.15
2169570,2169570,1996.04.01,930,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.17
2169570,2169570,1996.04.09,900,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.18
2169570,2169570,1996.04.19,800,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.15
2169570,2169570,1996.04.24,900,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.14
2169570,2169570,1996.04.29,800,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.16
2169570,2169570,1996.05.08,830,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.21
2169570,2169570,1996.05.14,900,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.004
2169570,2169570,1996.05.22,745,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.14
2169570,2169570,1996.05.28,1030,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.45
2169570,2169570,1996.06.03,900,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.23
2169570,2169570,1996.06.17,840,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.129
2169570,2169570,1996.06.26,730,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.1
2169570,2169570,1996.07.01,745,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.12
2169570,2169570,1996.07.08,900,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.094
2169570,2169570,1996.07.15,1000,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.074
2169570,2169570,1996.07.22,915,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.08
2169570,2169570,1996.07.29,1145,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.082
2169570,2169570,1996.08.06,800,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.058
2169570,2169570,1996.08.12,1030,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0478
2169570,2169570,1996.08.22,830,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0444
2169570,2169570,1996.08.26,1000,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0384
2169570,2169570,1996.09.05,800,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0385
2169570,2169570,1996.09.09,800,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0308
2169570,2169570,1996.09.19,1000,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0316
2169570,2169570,1996.09.24,815,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.031
2169570,2169570,1996.10.02,1130,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0203
2169570,2169570,1996.10.07,930,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0188
2169570,2169570,1996.10.15,900,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0255
2169570,2169570,1996.10.21,1045,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0245
2169570,2169570,1996.10.28,1100,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0209
2169570,2169570,1996.11.18,1015,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0182
2169570,2169570,1996.12.17,1130,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.0123
2169570,2169570,1997.01.21,1100,9,1001,Urban,"Gills Creek at Columbia, SC",sant,1996.02.01,0.015
2174250,2174250,1996.02.06,1115,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.007
2174250,2174250,1996.02.13,1100,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.005
2174250,2174250,1996.02.20,1015,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.008
2174250,2174250,1996.02.27,930,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.01
2174250,2174250,1996.03.06,1000,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.008
2174250,2174250,1996.03.12,915,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.015
2174250,2174250,1996.03.18,1215,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.063
2174250,2174250,1996.03.27,915,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.01
2174250,2174250,1996.04.02,1015,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.029
2174250,2174250,1996.04.10,1000,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.045
2174250,2174250,1996.04.16,1245,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.038
2174250,2174250,1996.04.23,800,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.08
2174250,2174250,1996.05.02,945,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,1.1
2174250,2174250,1996.05.09,900,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.13
2174250,2174250,1996.05.13,1215,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.056
2174250,2174250,1996.05.21,745,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.035
2174250,2174250,1996.05.29,930,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.71
2174250,2174250,1996.06.03,830,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.065
2174250,2174250,1996.06.19,930,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.009
2174250,2174250,1996.06.26,1230,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.008
2174250,2174250,1996.07.02,915,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.008
2174250,2174250,1996.07.09,1000,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.006
2174250,2174250,1996.07.17,945,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.008
2174250,2174250,1996.07.23,845,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.004
2174250,2174250,1996.07.30,945,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.003
2174250,2174250,1996.08.05,1300,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.0043
2174250,2174250,1996.08.14,1000,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.0095
2174250,2174250,1996.08.20,945,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.0225
2174250,2174250,1996.08.29,800,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.0474
2174250,2174250,1996.09.03,830,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.012
2174250,2174250,1996.09.10,1245,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.015
2174250,2174250,1996.09.15,1200,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.014
2174250,2174250,1996.09.23,1200,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.0037
2174250,2174250,1996.10.02,745,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.0021
2174250,2174250,1996.10.08,845,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.004
2174250,2174250,1996.10.16,830,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.0107
2174250,2174250,1996.10.22,915,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.0051
2174250,2174250,1996.10.31,945,9,1001,Mixed,"Cow Castle Creek near Bowman, SC",sant,1996.01.01,0.004
2175000,2175000,1996.02.20,1330,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.003
2175000,2175000,1996.03.19,1022,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.008
2175000,2175000,1996.04.02,1030,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.25
2175000,2175000,1996.04.15,1430,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.017
2175000,2175000,1996.05.01,1030,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.024
2175000,2175000,1996.05.15,1000,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.049
2175000,2175000,1996.05.28,1000,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.018
2175000,2175000,1996.06.11,930,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.008
2175000,2175000,1996.06.26,900,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.007
2175000,2175000,1996.07.10,1045,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.005
2175000,2175000,1996.07.24,930,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.004
2175000,2175000,1996.08.07,1000,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,
2175000,2175000,1996.08.21,930,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.0054
2175000,2175000,1996.09.03,945,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.004
2175000,2175000,1996.09.10,1015,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.004
2175000,2175000,1996.09.23,915,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.004
2175000,2175000,1996.10.09,1015,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.004
2175000,2175000,1996.10.23,1030,9,1001,Mixed,"Edisto River near Givhans, SC",sant,1996.01.01,0.0024
2215100,2215100,1993.03.11,1040,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.03.18,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.03.23,925,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.03.30,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.01
2215100,2215100,1993.04.07,905,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.013
2215100,2215100,1993.04.15,910,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.009
2215100,2215100,1993.04.22,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.007
2215100,2215100,1993.04.27,915,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.014
2215100,2215100,1993.05.05,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.012
2215100,2215100,1993.05.13,915,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.007
2215100,2215100,1993.05.19,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.006
2215100,2215100,1993.05.26,820,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.005
2215100,2215100,1993.06.02,840,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.013
2215100,2215100,1993.06.09,945,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.01
2215100,2215100,1993.06.16,1030,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.006
2215100,2215100,1993.06.22,730,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.017
2215100,2215100,1993.06.29,735,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.006
2215100,2215100,1993.07.07,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.045
2215100,2215100,1993.07.12,850,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.011
2215100,2215100,1993.07.19,940,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.07.26,915,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.008
2215100,2215100,1993.08.04,930,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.08.10,1145,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.08.16,1000,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.08.23,900,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.08.30,930,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.005
2215100,2215100,1993.09.08,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.09.13,945,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.09.21,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.09.27,830,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.10.05,920,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.10.12,900,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.001
2215100,2215100,1993.10.18,1000,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.10.25,1040,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.11.16,820,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1993.12.16,1030,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1994.01.25,1200,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1994.02.09,1010,9,1099,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.004
2215100,2215100,1994.02.17,1110,9,1001,Ag,"Tucsawhatchee Creek at Highway 27 near Hawkinsville, GA",gafl,1993.03.01,0.005
2281200,2281200,1996.10.16,1135,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.272
2281200,2281200,1996.10.30,1125,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.198
2281200,2281200,1996.11.13,1110,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.0762
2281200,2281200,1996.11.25,1035,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.425
2281200,2281200,1996.12.03,1215,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.144
2281200,2281200,1996.12.18,1225,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.285
2281200,2281200,1997.01.07,1130,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.096
2281200,2281200,1997.01.15,1140,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.664
2281200,2281200,1997.01.23,1220,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.319
2281200,2281200,1997.02.04,1105,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.374
2281200,2281200,1997.02.11,1130,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,12
2281200,2281200,1997.02.20,1135,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,3.33
2281200,2281200,1997.02.24,1110,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,3.65
2281200,2281200,1997.03.10,1110,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,2.28
2281200,2281200,1997.03.24,1035,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,6.16
2281200,2281200,1997.04.07,1030,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,1.68
2281200,2281200,1997.04.21,1040,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,2.33
2281200,2281200,1997.05.05,1030,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.908
2281200,2281200,1997.05.19,1035,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,1.26
2281200,2281200,1997.06.09,950,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.618
2281200,2281200,1997.06.16,1005,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.432
2281200,2281200,1997.06.23,1040,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.237
2281200,2281200,1997.06.30,1045,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.0916
2281200,2281200,1997.07.08,1250,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.189
2281200,2281200,1997.07.21,1105,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.156
2281200,2281200,1997.08.04,1125,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.107
2281200,2281200,1997.08.18,1040,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.0525
2281200,2281200,1997.08.26,950,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.0841
2281200,2281200,1997.09.03,1035,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.0192
2281200,2281200,1997.09.08,1110,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.0765
2281200,2281200,1997.09.15,1035,9,1001,Ag,"Hillsboro Canal at S-6 near Shawano, FL",sofl,1996.10.01,0.0212
2289034,2289034,1996.10.17,1450,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.004
2289034,2289034,1996.10.31,1315,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.004
2289034,2289034,1996.11.14,1105,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.016
2289034,2289034,1996.11.27,1050,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.0178
2289034,2289034,1996.12.05,1250,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.0142
2289034,2289034,1997.01.10,1105,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.0302
2289034,2289034,1997.04.16,1105,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.115
2289034,2289034,1997.04.24,1105,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.0596
2289034,2289034,1997.05.08,1200,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.0303
2289034,2289034,1997.05.22,1200,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.00957
2289034,2289034,1997.06.11,1050,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.00544
2289034,2289034,1997.06.19,1050,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.005
2289034,2289034,1997.06.26,1320,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.00467
2289034,2289034,1997.07.02,1125,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.00321
2289034,2289034,1997.07.11,1110,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.00892
2289034,2289034,1997.07.23,1140,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.0043
2289034,2289034,1997.08.07,1125,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.00506
2289034,2289034,1997.08.21,1030,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.0027
2289034,2289034,1997.08.27,1005,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.00241
2289034,2289034,1997.09.04,950,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.00343
2289034,2289034,1997.09.10,1125,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.0035
2289034,2289034,1997.09.18,1000,9,1001,Ag,"U.S. Sugar Outflow Canal near Clewiston, FL",sofl,1996.10.01,0.004
2317797,2317797,1993.03.05,900,9,1001,Ag,"Little River at Upper Ty Ty Road near Tifton, GA",gafl,1993.03.01,0.01
2317797,2317797,1993.03.17,1130,9,1001,Ag,"Little River at Upper Ty Ty Road near Tifton, GA",gafl,1993.03.01,0.015
2317797,2317797,1993.03.22,930,9,1001,Ag,"Little River at Upper Ty Ty Road near Tifton, GA",gafl,1993.03.01,0.004
2317797,2317797,1993.03.29,1100,9,1001,Ag,"Little River at Upper Ty Ty Road near Tifton, GA",gafl,1993.03.01,0.011
2317797,2317797,1993.04.06,1100,9,1001,Ag,"Little River at Upper Ty Ty Road near Tifton, GA",gafl,1993.03.01,0.015
2317797,2317797,1993.04.13,1130,9,1001,Ag,"Little River at Upper Ty Ty Road near Tifton, GA",gafl,1993.03.01,0.022
2317797,2317797,1993.04.19,1105,9,1001,Ag,"Little River at Upper Ty Ty Road near Tifton, GA",gafl,1993.03.01,0.013
